day,vehicles_generated_day,session,assignment,connection_minute,full_minute,disconnection_minute,connection_timestamp,full_timestamp,disconnection_timestamp,energy_kwh
222,35,18,5,835,1052,1161,2023-08-10 13:55:00,2023-08-10 17:32:00,2023-08-10 19:21:00,13.0
222,35,19,4,596,692,803,2023-08-10 09:56:00,2023-08-10 11:32:00,2023-08-10 13:23:00,11.0
222,35,20,4,496,581,698,2023-08-10 08:16:00,2023-08-10 09:41:00,2023-08-10 11:38:00,11.0
222,35,21,2,504,785,912,2023-08-10 08:24:00,2023-08-10 13:05:00,2023-08-10 15:12:00,14.0
222,35,22,5,785,852,1020,2023-08-10 13:05:00,2023-08-10 14:12:00,2023-08-10 17:00:00,8.0
222,35,23,2,582,852,985,2023-08-10 09:42:00,2023-08-10 14:12:00,2023-08-10 16:25:00,7.0
222,35,24,5,757,948,1167,2023-08-10 12:37:00,2023-08-10 15:48:00,2023-08-10 19:27:00,6.0
222,35,25,4,514,700,809,2023-08-10 08:34:00,2023-08-10 11:40:00,2023-08-10 13:29:00,1.0
222,35,26,4,484,673,700,2023-08-10 08:04:00,2023-08-10 11:13:00,2023-08-10 11:40:00,6.0
222,35,27,1,599,1035,1040,2023-08-10 09:59:00,2023-08-10 17:15:00,2023-08-10 17:20:00,15.0
222,35,28,2,478,735,932,2023-08-10 07:58:00,2023-08-10 12:15:00,2023-08-10 15:32:00,7.0
222,35,29,1,512,755,953,2023-08-10 08:32:00,2023-08-10 12:35:00,2023-08-10 15:53:00,14.0
222,35,30,1,400,773,896,2023-08-10 06:40:00,2023-08-10 12:53:00,2023-08-10 14:56:00,21.0
222,35,31,2,523,790,1012,2023-08-10 08:43:00,2023-08-10 13:10:00,2023-08-10 16:52:00,23.0
222,35,32,2,377,621,1040,2023-08-10 06:17:00,2023-08-10 10:21:00,2023-08-10 17:20:00,12.0
222,35,33,2,577,759,1064,2023-08-10 09:37:00,2023-08-10 12:39:00,2023-08-10 17:44:00,7.0
222,35,34,2,512,769,929,2023-08-10 08:32:00,2023-08-10 12:49:00,2023-08-10 15:29:00,10.0
222,35,35,1,499,906,938,2023-08-10 08:19:00,2023-08-10 15:06:00,2023-08-10 15:38:00,33.0
223,25,1,1,597,956,1057,2023-08-11 09:57:00,2023-08-11 15:56:00,2023-08-11 17:37:00,19.0
223,25,2,5,858,998,1083,2023-08-11 14:18:00,2023-08-11 16:38:00,2023-08-11 18:03:00,4.0
223,25,3,2,468,645,1038,2023-08-11 07:48:00,2023-08-11 10:45:00,2023-08-11 17:18:00,10.0
223,25,4,2,468,752,985,2023-08-11 07:48:00,2023-08-11 12:32:00,2023-08-11 16:25:00,17.0
223,25,5,2,633,901,1046,2023-08-11 10:33:00,2023-08-11 15:01:00,2023-08-11 17:26:00,7.0
223,25,6,4,474,621,700,2023-08-11 07:54:00,2023-08-11 10:21:00,2023-08-11 11:40:00,4.0
223,25,7,3,413,956,957,2023-08-11 06:53:00,2023-08-11 15:56:00,2023-08-11 15:57:00,21.0
223,25,8,3,774,1148,1167,2023-08-11 12:54:00,2023-08-11 19:08:00,2023-08-11 19:27:00,11.0
223,25,9,3,400,1085,1101,2023-08-11 06:40:00,2023-08-11 18:05:00,2023-08-11 18:21:00,11.0
223,25,10,0,528,603,959,2023-08-11 08:48:00,2023-08-11 10:03:00,2023-08-11 15:59:00,6.0
223,25,11,1,527,817,884,2023-08-11 08:47:00,2023-08-11 13:37:00,2023-08-11 14:44:00,38.0
223,25,12,5,694,881,923,2023-08-11 11:34:00,2023-08-11 14:41:00,2023-08-11 15:23:00,5.0
223,25,13,1,600,1065,1140,2023-08-11 10:00:00,2023-08-11 17:45:00,2023-08-11 19:00:00,27.0
223,25,14,0,455,475,1083,2023-08-11 07:35:00,2023-08-11 07:55:00,2023-08-11 18:03:00,5.0
223,25,15,2,468,709,995,2023-08-11 07:48:00,2023-08-11 11:49:00,2023-08-11 16:35:00,11.0
223,25,16,4,499,637,701,2023-08-11 08:19:00,2023-08-11 10:37:00,2023-08-11 11:41:00,12.0
223,25,17,2,460,803,979,2023-08-11 07:40:00,2023-08-11 13:23:00,2023-08-11 16:19:00,11.0
223,25,18,0,552,678,929,2023-08-11 09:12:00,2023-08-11 11:18:00,2023-08-11 15:29:00,6.0
223,25,19,2,565,850,1059,2023-08-11 09:25:00,2023-08-11 14:10:00,2023-08-11 17:39:00,15.0
223,25,20,3,564,1062,1065,2023-08-11 09:24:00,2023-08-11 17:42:00,2023-08-11 17:45:00,18.0
223,25,21,2,529,688,994,2023-08-11 08:49:00,2023-08-11 11:28:00,2023-08-11 16:34:00,13.0
223,25,22,0,513,682,1016,2023-08-11 08:33:00,2023-08-11 11:22:00,2023-08-11 16:56:00,7.0
223,25,23,0,541,670,1012,2023-08-11 09:01:00,2023-08-11 11:10:00,2023-08-11 16:52:00,7.0
223,25,24,4,603,721,755,2023-08-11 10:03:00,2023-08-11 12:01:00,2023-08-11 12:35:00,10.0
223,25,25,0,439,608,994,2023-08-11 07:19:00,2023-08-11 10:08:00,2023-08-11 16:34:00,4.0
224,5,1,2,537,715,978,2023-08-12 08:57:00,2023-08-12 11:55:00,2023-08-12 16:18:00,5.0
224,5,2,4,447,617,636,2023-08-12 07:27:00,2023-08-12 10:17:00,2023-08-12 10:36:00,13.0
224,5,3,2,463,647,952,2023-08-12 07:43:00,2023-08-12 10:47:00,2023-08-12 15:52:00,17.0
224,5,4,1,411,882,950,2023-08-12 06:51:00,2023-08-12 14:42:00,2023-08-12 15:50:00,40.0
224,5,5,0,398,494,904,2023-08-12 06:38:00,2023-08-12 08:14:00,2023-08-12 15:04:00,4.0
225,8,1,1,480,757,993,2023-08-13 08:00:00,2023-08-13 12:37:00,2023-08-13 16:33:00,11.0
225,8,2,2,500,682,987,2023-08-13 08:20:00,2023-08-13 11:22:00,2023-08-13 16:27:00,11.0
225,8,3,0,419,530,903,2023-08-13 06:59:00,2023-08-13 08:50:00,2023-08-13 15:03:00,7.0
225,8,4,5,775,918,977,2023-08-13 12:55:00,2023-08-13 15:18:00,2023-08-13 16:17:00,7.0
225,8,5,3,576,1102,1124,2023-08-13 09:36:00,2023-08-13 18:22:00,2023-08-13 18:44:00,6.0
225,8,6,1,568,1019,1126,2023-08-13 09:28:00,2023-08-13 16:59:00,2023-08-13 18:46:00,19.0
225,8,7,2,467,721,996,2023-08-13 07:47:00,2023-08-13 12:01:00,2023-08-13 16:36:00,7.0
225,8,8,4,470,689,742,2023-08-13 07:50:00,2023-08-13 11:29:00,2023-08-13 12:22:00,6.0
226,35,1,2,507,702,1128,2023-08-14 08:27:00,2023-08-14 11:42:00,2023-08-14 18:48:00,11.0
226,35,2,4,505,630,676,2023-08-14 08:25:00,2023-08-14 10:30:00,2023-08-14 11:16:00,11.0
226,35,3,2,556,729,835,2023-08-14 09:16:00,2023-08-14 12:09:00,2023-08-14 13:55:00,14.0
226,35,4,2,584,825,934,2023-08-14 09:44:00,2023-08-14 13:45:00,2023-08-14 15:34:00,12.0
226,35,5,3,557,1146,1154,2023-08-14 09:17:00,2023-08-14 19:06:00,2023-08-14 19:14:00,20.0
226,35,6,2,544,812,861,2023-08-14 09:04:00,2023-08-14 13:32:00,2023-08-14 14:21:00,6.0
226,35,7,0,585,630,975,2023-08-14 09:45:00,2023-08-14 10:30:00,2023-08-14 16:15:00,5.0
226,35,8,3,466,1134,1156,2023-08-14 07:46:00,2023-08-14 18:54:00,2023-08-14 19:16:00,12.0
226,35,9,2,489,705,1080,2023-08-14 08:09:00,2023-08-14 11:45:00,2023-08-14 18:00:00,11.0
226,35,10,2,554,704,1022,2023-08-14 09:14:00,2023-08-14 11:44:00,2023-08-14 17:02:00,12.0
226,35,11,1,434,986,1061,2023-08-14 07:14:00,2023-08-14 16:26:00,2023-08-14 17:41:00,22.0
226,35,12,1,549,863,950,2023-08-14 09:09:00,2023-08-14 14:23:00,2023-08-14 15:50:00,32.0
226,35,13,3,885,1125,1137,2023-08-14 14:45:00,2023-08-14 18:45:00,2023-08-14 18:57:00,19.0
226,35,14,2,488,711,956,2023-08-14 08:08:00,2023-08-14 11:51:00,2023-08-14 15:56:00,12.0
226,35,15,2,564,833,1196,2023-08-14 09:24:00,2023-08-14 13:53:00,2023-08-14 19:56:00,4.0
226,35,16,5,734,919,944,2023-08-14 12:14:00,2023-08-14 15:19:00,2023-08-14 15:44:00,0.0
226,35,17,1,607,941,998,2023-08-14 10:07:00,2023-08-14 15:41:00,2023-08-14 16:38:00,15.0
226,35,18,1,459,788,799,2023-08-14 07:39:00,2023-08-14 13:08:00,2023-08-14 13:19:00,24.0
226,35,19,5,935,1077,1108,2023-08-14 15:35:00,2023-08-14 17:57:00,2023-08-14 18:28:00,8.0
226,35,20,2,562,745,1010,2023-08-14 09:22:00,2023-08-14 12:25:00,2023-08-14 16:50:00,17.0
226,35,21,5,885,968,1020,2023-08-14 14:45:00,2023-08-14 16:08:00,2023-08-14 17:00:00,10.0
226,35,22,1,638,873,888,2023-08-14 10:38:00,2023-08-14 14:33:00,2023-08-14 14:48:00,30.0
226,35,23,2,591,764,1035,2023-08-14 09:51:00,2023-08-14 12:44:00,2023-08-14 17:15:00,11.0
226,35,24,1,625,1089,1214,2023-08-14 10:25:00,2023-08-14 18:09:00,2023-08-14 20:14:00,6.0
226,35,25,3,585,994,995,2023-08-14 09:45:00,2023-08-14 16:34:00,2023-08-14 16:35:00,15.0
226,35,26,2,512,716,1087,2023-08-14 08:32:00,2023-08-14 11:56:00,2023-08-14 18:07:00,19.0
226,35,27,4,478,505,660,2023-08-14 07:58:00,2023-08-14 08:25:00,2023-08-14 11:00:00,3.0
226,35,28,2,425,738,835,2023-08-14 07:05:00,2023-08-14 12:18:00,2023-08-14 13:55:00,9.0
226,35,29,2,473,704,1128,2023-08-14 07:53:00,2023-08-14 11:44:00,2023-08-14 18:48:00,16.0
226,35,30,2,351,722,845,2023-08-14 05:51:00,2023-08-14 12:02:00,2023-08-14 14:05:00,17.0
226,35,31,1,484,823,1065,2023-08-14 08:04:00,2023-08-14 13:43:00,2023-08-14 17:45:00,14.0
226,35,32,4,476,520,741,2023-08-14 07:56:00,2023-08-14 08:40:00,2023-08-14 12:21:00,13.0
226,35,33,0,441,544,1007,2023-08-14 07:21:00,2023-08-14 09:04:00,2023-08-14 16:47:00,4.0
226,35,34,5,951,993,994,2023-08-14 15:51:00,2023-08-14 16:33:00,2023-08-14 16:34:00,11.0
226,35,35,2,479,690,973,2023-08-14 07:59:00,2023-08-14 11:30:00,2023-08-14 16:13:00,16.0
227,30,1,5,756,826,1139,2023-08-15 12:36:00,2023-08-15 13:46:00,2023-08-15 18:59:00,4.0
227,30,2,2,451,744,783,2023-08-15 07:31:00,2023-08-15 12:24:00,2023-08-15 13:03:00,14.0
227,30,3,0,407,521,1013,2023-08-15 06:47:00,2023-08-15 08:41:00,2023-08-15 16:53:00,6.0
227,30,4,5,697,839,1141,2023-08-15 11:37:00,2023-08-15 13:59:00,2023-08-15 19:01:00,15.0
227,30,5,3,596,1004,1009,2023-08-15 09:56:00,2023-08-15 16:44:00,2023-08-15 16:49:00,20.0
227,30,6,2,553,755,1073,2023-08-15 09:13:00,2023-08-15 12:35:00,2023-08-15 17:53:00,12.0
227,30,7,0,518,618,1058,2023-08-15 08:38:00,2023-08-15 10:18:00,2023-08-15 17:38:00,5.0
227,30,8,5,839,1067,1091,2023-08-15 13:59:00,2023-08-15 17:47:00,2023-08-15 18:11:00,2.0
227,30,9,1,507,832,1029,2023-08-15 08:27:00,2023-08-15 13:52:00,2023-08-15 17:09:00,17.0
227,30,10,2,669,953,1047,2023-08-15 11:09:00,2023-08-15 15:53:00,2023-08-15 17:27:00,7.0
227,30,11,3,601,1037,1048,2023-08-15 10:01:00,2023-08-15 17:17:00,2023-08-15 17:28:00,6.0
227,30,12,5,783,911,1134,2023-08-15 13:03:00,2023-08-15 15:11:00,2023-08-15 18:54:00,5.0
227,30,13,0,469,612,948,2023-08-15 07:49:00,2023-08-15 10:12:00,2023-08-15 15:48:00,7.0
227,30,14,3,464,1003,1019,2023-08-15 07:44:00,2023-08-15 16:43:00,2023-08-15 16:59:00,15.0
227,30,15,3,472,987,997,2023-08-15 07:52:00,2023-08-15 16:27:00,2023-08-15 16:37:00,24.0
227,30,16,2,437,725,842,2023-08-15 07:17:00,2023-08-15 12:05:00,2023-08-15 14:02:00,9.0
227,30,17,1,546,903,1130,2023-08-15 09:06:00,2023-08-15 15:03:00,2023-08-15 18:50:00,22.0
227,30,18,4,659,787,889,2023-08-15 10:59:00,2023-08-15 13:07:00,2023-08-15 14:49:00,4.0
227,30,19,4,484,665,849,2023-08-15 08:04:00,2023-08-15 11:05:00,2023-08-15 14:09:00,5.0
227,30,20,0,447,575,986,2023-08-15 07:27:00,2023-08-15 09:35:00,2023-08-15 16:26:00,4.0
227,30,21,2,446,649,931,2023-08-15 07:26:00,2023-08-15 10:49:00,2023-08-15 15:31:00,10.0
227,30,22,5,866,1029,1031,2023-08-15 14:26:00,2023-08-15 17:09:00,2023-08-15 17:11:00,6.0
227,30,23,2,472,747,1003,2023-08-15 07:52:00,2023-08-15 12:27:00,2023-08-15 16:43:00,9.0
227,30,24,5,624,730,874,2023-08-15 10:24:00,2023-08-15 12:10:00,2023-08-15 14:34:00,12.0
227,30,25,4,547,595,630,2023-08-15 09:07:00,2023-08-15 09:55:00,2023-08-15 10:30:00,4.0
227,30,26,0,487,545,917,2023-08-15 08:07:00,2023-08-15 09:05:00,2023-08-15 15:17:00,5.0
227,30,27,3,429,924,948,2023-08-15 07:09:00,2023-08-15 15:24:00,2023-08-15 15:48:00,15.0
227,30,28,1,483,772,1027,2023-08-15 08:03:00,2023-08-15 12:52:00,2023-08-15 17:07:00,31.0
227,30,29,1,515,996,1048,2023-08-15 08:35:00,2023-08-15 16:36:00,2023-08-15 17:28:00,22.0
227,30,30,1,498,942,975,2023-08-15 08:18:00,2023-08-15 15:42:00,2023-08-15 16:15:00,9.0
228,27,1,0,513,662,1134,2023-08-16 08:33:00,2023-08-16 11:02:00,2023-08-16 18:54:00,4.0
228,27,2,1,621,956,1039,2023-08-16 10:21:00,2023-08-16 15:56:00,2023-08-16 17:19:00,27.0
228,27,3,2,531,778,984,2023-08-16 08:51:00,2023-08-16 12:58:00,2023-08-16 16:24:00,13.0
228,27,4,0,557,673,895,2023-08-16 09:17:00,2023-08-16 11:13:00,2023-08-16 14:55:00,5.0
228,27,5,2,569,819,935,2023-08-16 09:29:00,2023-08-16 13:39:00,2023-08-16 15:35:00,5.0
228,27,6,5,779,891,1007,2023-08-16 12:59:00,2023-08-16 14:51:00,2023-08-16 16:47:00,6.0
228,27,7,1,416,865,924,2023-08-16 06:56:00,2023-08-16 14:25:00,2023-08-16 15:24:00,13.0
228,27,8,0,450,500,1064,2023-08-16 07:30:00,2023-08-16 08:20:00,2023-08-16 17:44:00,5.0
228,27,9,4,431,548,732,2023-08-16 07:11:00,2023-08-16 09:08:00,2023-08-16 12:12:00,6.0
228,27,10,0,635,752,1044,2023-08-16 10:35:00,2023-08-16 12:32:00,2023-08-16 17:24:00,6.0
228,27,11,1,455,936,1047,2023-08-16 07:35:00,2023-08-16 15:36:00,2023-08-16 17:27:00,35.0
228,27,12,5,790,851,872,2023-08-16 13:10:00,2023-08-16 14:11:00,2023-08-16 14:32:00,7.0
228,27,13,4,529,699,855,2023-08-16 08:49:00,2023-08-16 11:39:00,2023-08-16 14:15:00,9.0
228,27,14,3,504,873,875,2023-08-16 08:24:00,2023-08-16 14:33:00,2023-08-16 14:35:00,20.0
228,27,15,2,561,807,1012,2023-08-16 09:21:00,2023-08-16 13:27:00,2023-08-16 16:52:00,6.0
228,27,16,0,530,616,1002,2023-08-16 08:50:00,2023-08-16 10:16:00,2023-08-16 16:42:00,4.0
228,27,17,3,735,1241,1253,2023-08-16 12:15:00,2023-08-16 20:41:00,2023-08-16 20:53:00,24.0
228,27,18,1,588,948,1000,2023-08-16 09:48:00,2023-08-16 15:48:00,2023-08-16 16:40:00,6.0
228,27,19,1,435,966,1114,2023-08-16 07:15:00,2023-08-16 16:06:00,2023-08-16 18:34:00,28.0
228,27,20,5,775,877,943,2023-08-16 12:55:00,2023-08-16 14:37:00,2023-08-16 15:43:00,3.0
228,27,21,4,505,629,764,2023-08-16 08:25:00,2023-08-16 10:29:00,2023-08-16 12:44:00,9.0
228,27,22,0,438,574,992,2023-08-16 07:18:00,2023-08-16 09:34:00,2023-08-16 16:32:00,6.0
228,27,23,4,556,671,774,2023-08-16 09:16:00,2023-08-16 11:11:00,2023-08-16 12:54:00,9.0
228,27,24,2,500,765,1044,2023-08-16 08:20:00,2023-08-16 12:45:00,2023-08-16 17:24:00,14.0
228,27,25,0,500,601,937,2023-08-16 08:20:00,2023-08-16 10:01:00,2023-08-16 15:37:00,5.0
228,27,26,0,438,497,1050,2023-08-16 07:18:00,2023-08-16 08:17:00,2023-08-16 17:30:00,4.0
228,27,27,0,411,538,933,2023-08-16 06:51:00,2023-08-16 08:58:00,2023-08-16 15:33:00,8.0
229,28,1,3,470,887,893,2023-08-17 07:50:00,2023-08-17 14:47:00,2023-08-17 14:53:00,12.0
229,28,2,0,494,635,1083,2023-08-17 08:14:00,2023-08-17 10:35:00,2023-08-17 18:03:00,4.0
229,28,3,5,787,821,1063,2023-08-17 13:07:00,2023-08-17 13:41:00,2023-08-17 17:43:00,7.0
229,28,4,5,773,838,948,2023-08-17 12:53:00,2023-08-17 13:58:00,2023-08-17 15:48:00,1.0
229,28,5,4,539,710,761,2023-08-17 08:59:00,2023-08-17 11:50:00,2023-08-17 12:41:00,4.0
229,28,6,0,567,699,1091,2023-08-17 09:27:00,2023-08-17 11:39:00,2023-08-17 18:11:00,4.0
229,28,7,2,449,658,1011,2023-08-17 07:29:00,2023-08-17 10:58:00,2023-08-17 16:51:00,15.0
229,28,8,2,607,840,924,2023-08-17 10:07:00,2023-08-17 14:00:00,2023-08-17 15:24:00,14.0
229,28,9,1,593,951,1202,2023-08-17 09:53:00,2023-08-17 15:51:00,2023-08-17 20:02:00,19.0
229,28,10,4,507,664,735,2023-08-17 08:27:00,2023-08-17 11:04:00,2023-08-17 12:15:00,8.0
229,28,11,1,510,747,988,2023-08-17 08:30:00,2023-08-17 12:27:00,2023-08-17 16:28:00,12.0
229,28,12,2,576,753,1038,2023-08-17 09:36:00,2023-08-17 12:33:00,2023-08-17 17:18:00,6.0
229,28,13,3,511,837,839,2023-08-17 08:31:00,2023-08-17 13:57:00,2023-08-17 13:59:00,6.0
229,28,14,5,822,986,1042,2023-08-17 13:42:00,2023-08-17 16:26:00,2023-08-17 17:22:00,9.0
229,28,15,2,462,668,995,2023-08-17 07:42:00,2023-08-17 11:08:00,2023-08-17 16:35:00,10.0
229,28,16,2,511,755,978,2023-08-17 08:31:00,2023-08-17 12:35:00,2023-08-17 16:18:00,15.0
229,28,17,4,620,719,787,2023-08-17 10:20:00,2023-08-17 11:59:00,2023-08-17 13:07:00,3.0
229,28,18,0,480,591,915,2023-08-17 08:00:00,2023-08-17 09:51:00,2023-08-17 15:15:00,7.0
229,28,19,5,785,1022,1066,2023-08-17 13:05:00,2023-08-17 17:02:00,2023-08-17 17:46:00,0.0
229,28,20,1,515,857,1009,2023-08-17 08:35:00,2023-08-17 14:17:00,2023-08-17 16:49:00,17.0
229,28,21,4,537,674,746,2023-08-17 08:57:00,2023-08-17 11:14:00,2023-08-17 12:26:00,5.0
229,28,22,0,467,569,856,2023-08-17 07:47:00,2023-08-17 09:29:00,2023-08-17 14:16:00,5.0
229,28,23,5,846,972,1110,2023-08-17 14:06:00,2023-08-17 16:12:00,2023-08-17 18:30:00,7.0
229,28,24,0,530,645,893,2023-08-17 08:50:00,2023-08-17 10:45:00,2023-08-17 14:53:00,4.0
229,28,25,2,578,826,910,2023-08-17 09:38:00,2023-08-17 13:46:00,2023-08-17 15:10:00,15.0
229,28,26,5,780,839,914,2023-08-17 13:00:00,2023-08-17 13:59:00,2023-08-17 15:14:00,3.0
229,28,27,4,467,587,791,2023-08-17 07:47:00,2023-08-17 09:47:00,2023-08-17 13:11:00,8.0
229,28,28,4,522,639,704,2023-08-17 08:42:00,2023-08-17 10:39:00,2023-08-17 11:44:00,4.0
230,35,1,1,600,939,1018,2023-08-18 10:00:00,2023-08-18 15:39:00,2023-08-18 16:58:00,19.0
230,35,2,1,359,844,1040,2023-08-18 05:59:00,2023-08-18 14:04:00,2023-08-18 17:20:00,1.0
230,35,3,4,510,629,642,2023-08-18 08:30:00,2023-08-18 10:29:00,2023-08-18 10:42:00,5.0
230,35,4,4,534,659,753,2023-08-18 08:54:00,2023-08-18 10:59:00,2023-08-18 12:33:00,9.0
230,35,5,1,614,956,1097,2023-08-18 10:14:00,2023-08-18 15:56:00,2023-08-18 18:17:00,1.0
230,35,6,2,571,824,902,2023-08-18 09:31:00,2023-08-18 13:44:00,2023-08-18 15:02:00,6.0
230,35,7,2,511,700,1022,2023-08-18 08:31:00,2023-08-18 11:40:00,2023-08-18 17:02:00,6.0
230,35,8,2,571,795,853,2023-08-18 09:31:00,2023-08-18 13:15:00,2023-08-18 14:13:00,10.0
230,35,9,2,349,639,878,2023-08-18 05:49:00,2023-08-18 10:39:00,2023-08-18 14:38:00,15.0
230,35,10,0,406,557,1027,2023-08-18 06:46:00,2023-08-18 09:17:00,2023-08-18 17:07:00,3.0
230,35,11,0,543,658,1062,2023-08-18 09:03:00,2023-08-18 10:58:00,2023-08-18 17:42:00,4.0
230,35,12,4,455,594,675,2023-08-18 07:35:00,2023-08-18 09:54:00,2023-08-18 11:15:00,10.0
230,35,13,1,534,834,905,2023-08-18 08:54:00,2023-08-18 13:54:00,2023-08-18 15:05:00,17.0
230,35,14,4,608,720,739,2023-08-18 10:08:00,2023-08-18 12:00:00,2023-08-18 12:19:00,7.0
230,35,15,1,568,921,1135,2023-08-18 09:28:00,2023-08-18 15:21:00,2023-08-18 18:55:00,22.0
230,35,16,5,805,942,1159,2023-08-18 13:25:00,2023-08-18 15:42:00,2023-08-18 19:19:00,1.0
230,35,17,5,718,936,974,2023-08-18 11:58:00,2023-08-18 15:36:00,2023-08-18 16:14:00,10.0
230,35,18,4,624,765,873,2023-08-18 10:24:00,2023-08-18 12:45:00,2023-08-18 14:33:00,7.0
230,35,19,4,510,717,808,2023-08-18 08:30:00,2023-08-18 11:57:00,2023-08-18 13:28:00,5.0
230,35,20,1,553,975,1112,2023-08-18 09:13:00,2023-08-18 16:15:00,2023-08-18 18:32:00,27.0
230,35,21,4,600,701,901,2023-08-18 10:00:00,2023-08-18 11:41:00,2023-08-18 15:01:00,8.0
230,35,22,3,679,1109,1140,2023-08-18 11:19:00,2023-08-18 18:29:00,2023-08-18 19:00:00,16.0
230,35,23,2,416,714,816,2023-08-18 06:56:00,2023-08-18 11:54:00,2023-08-18 13:36:00,13.0
230,35,24,4,566,687,723,2023-08-18 09:26:00,2023-08-18 11:27:00,2023-08-18 12:03:00,5.0
230,35,25,4,517,556,687,2023-08-18 08:37:00,2023-08-18 09:16:00,2023-08-18 11:27:00,7.0
230,35,26,2,482,692,1080,2023-08-18 08:02:00,2023-08-18 11:32:00,2023-08-18 18:00:00,11.0
230,35,27,1,416,674,934,2023-08-18 06:56:00,2023-08-18 11:14:00,2023-08-18 15:34:00,29.0
230,35,28,2,522,745,1068,2023-08-18 08:42:00,2023-08-18 12:25:00,2023-08-18 17:48:00,10.0
230,35,29,4,391,535,687,2023-08-18 06:31:00,2023-08-18 08:55:00,2023-08-18 11:27:00,7.0
230,35,30,0,508,662,925,2023-08-18 08:28:00,2023-08-18 11:02:00,2023-08-18 15:25:00,7.0
230,35,31,0,477,595,916,2023-08-18 07:57:00,2023-08-18 09:55:00,2023-08-18 15:16:00,8.0
230,35,32,2,467,698,913,2023-08-18 07:47:00,2023-08-18 11:38:00,2023-08-18 15:13:00,8.0
230,35,33,5,758,761,1001,2023-08-18 12:38:00,2023-08-18 12:41:00,2023-08-18 16:41:00,1.0
230,35,34,2,445,701,992,2023-08-18 07:25:00,2023-08-18 11:41:00,2023-08-18 16:32:00,15.0
230,35,35,0,487,584,991,2023-08-18 08:07:00,2023-08-18 09:44:00,2023-08-18 16:31:00,7.0
231,8,1,0,567,679,986,2023-08-19 09:27:00,2023-08-19 11:19:00,2023-08-19 16:26:00,4.0
231,8,2,2,402,658,859,2023-08-19 06:42:00,2023-08-19 10:58:00,2023-08-19 14:19:00,9.0
231,8,3,4,486,645,755,2023-08-19 08:06:00,2023-08-19 10:45:00,2023-08-19 12:35:00,7.0
231,8,4,5,739,910,963,2023-08-19 12:19:00,2023-08-19 15:10:00,2023-08-19 16:03:00,7.0
231,8,5,1,552,827,1001,2023-08-19 09:12:00,2023-08-19 13:47:00,2023-08-19 16:41:00,23.0
231,8,6,2,394,601,931,2023-08-19 06:34:00,2023-08-19 10:01:00,2023-08-19 15:31:00,6.0
231,8,7,2,562,733,936,2023-08-19 09:22:00,2023-08-19 12:13:00,2023-08-19 15:36:00,19.0
231,8,8,0,456,526,911,2023-08-19 07:36:00,2023-08-19 08:46:00,2023-08-19 15:11:00,4.0
232,7,1,2,400,680,926,2023-08-20 06:40:00,2023-08-20 11:20:00,2023-08-20 15:26:00,14.0
232,7,2,1,521,788,960,2023-08-20 08:41:00,2023-08-20 13:08:00,2023-08-20 16:00:00,25.0
232,7,3,1,555,876,979,2023-08-20 09:15:00,2023-08-20 14:36:00,2023-08-20 16:19:00,32.0
232,7,4,0,495,634,926,2023-08-20 08:15:00,2023-08-20 10:34:00,2023-08-20 15:26:00,4.0
232,7,5,2,438,649,1058,2023-08-20 07:18:00,2023-08-20 10:49:00,2023-08-20 17:38:00,8.0
232,7,6,0,503,688,870,2023-08-20 08:23:00,2023-08-20 11:28:00,2023-08-20 14:30:00,6.0
232,7,7,3,573,1019,1031,2023-08-20 09:33:00,2023-08-20 16:59:00,2023-08-20 17:11:00,18.0
233,34,1,2,416,696,899,2023-08-21 06:56:00,2023-08-21 11:36:00,2023-08-21 14:59:00,19.0
233,34,2,4,484,640,686,2023-08-21 08:04:00,2023-08-21 10:40:00,2023-08-21 11:26:00,4.0
233,34,3,2,504,664,980,2023-08-21 08:24:00,2023-08-21 11:04:00,2023-08-21 16:20:00,12.0
233,34,4,3,725,1120,1133,2023-08-21 12:05:00,2023-08-21 18:40:00,2023-08-21 18:53:00,16.0
233,34,5,1,502,926,1049,2023-08-21 08:22:00,2023-08-21 15:26:00,2023-08-21 17:29:00,45.0
233,34,6,1,498,908,960,2023-08-21 08:18:00,2023-08-21 15:08:00,2023-08-21 16:00:00,41.0
233,34,7,3,628,1205,1215,2023-08-21 10:28:00,2023-08-21 20:05:00,2023-08-21 20:15:00,23.0
233,34,8,2,405,668,916,2023-08-21 06:45:00,2023-08-21 11:08:00,2023-08-21 15:16:00,11.0
233,34,9,0,413,527,1061,2023-08-21 06:53:00,2023-08-21 08:47:00,2023-08-21 17:41:00,3.0
233,34,10,2,468,704,894,2023-08-21 07:48:00,2023-08-21 11:44:00,2023-08-21 14:54:00,12.0
233,34,11,2,579,794,965,2023-08-21 09:39:00,2023-08-21 13:14:00,2023-08-21 16:05:00,10.0
233,34,12,4,443,590,706,2023-08-21 07:23:00,2023-08-21 09:50:00,2023-08-21 11:46:00,7.0
233,34,13,1,508,942,1050,2023-08-21 08:28:00,2023-08-21 15:42:00,2023-08-21 17:30:00,9.0
233,34,14,2,632,888,938,2023-08-21 10:32:00,2023-08-21 14:48:00,2023-08-21 15:38:00,14.0
233,34,15,2,523,809,961,2023-08-21 08:43:00,2023-08-21 13:29:00,2023-08-21 16:01:00,20.0
233,34,16,2,446,709,936,2023-08-21 07:26:00,2023-08-21 11:49:00,2023-08-21 15:36:00,12.0
